emdNm,hsmpNm,rnAdres,laCrdnt,loCrdnt
아라동,자치경찰대 앞,제주특별자치도 제주시 기자길 14,33.4845423,126.5437288
아라동,월평동 515로 이전,제주특별자치도 제주시 월평동 515,33.4685677,126.5764352
아라동,영평하동마을회관동측,제주특별자치도 제주시 영평7길 41-14,33.4867410,126.5767502
아라동,영평동 2424-2앞 (신고북측),제주특별자치도 제주시 기와4길 39,33.4802584,126.5616714
아라동,영평동 1873-3앞 (영평상동 마을회관),제주특별자치도 제주시 아봉로 248,33.4762990,126.5680394
아라동,오등동 604-5 (하늘채 가든앞),제주특별자치도 제주시 오등13길 68,33.4754146,126.5302053
아라동,오등9길 41 서측(오등마을회관 서측),제주특별자치도 제주시 오등9길 41,33.4755592,126.5258200
아라동,아연로 295 GS제주옹달샘점 앞,제주특별자치도 제주시 아연로 295,33.4669415,126.5192731
아라동,간월동로5길 56 (한라자동차학원앞),제주특별자치도 제주시 간월동로5길 56,33.4893036,126.5473477
아라동,간월동로5길 36 (간드락마을회관),제주특별자치도 제주시 간월동로5길 36,33.4900886,126.5491710
아라동,구산로4길 17 (구산마을회관 앞),제주특별자치도 제주시 구산로4길 17,33.4817476,126.5379315
아라동,구산동길 11-8 (성안교회 북측),제주특별자치도 제주시 아라1동 2348-4,33.4819723,126.5431016
아라동,신설로 56 탐라중 서측,제주특별자치도 제주시 신설로11길 5,33.4918309,126.5439786
아라동,영평동 1054-3 (원예자재앞),제주특별자치도 제주시 영평길 147,33.4878442,126.5733852
아라동,장구마을 입구,제주특별자치도 제주시 대원북길 23-1,33.4757272,126.5319909
아라동,오등동 405-15 (낙원비치 앞),제주특별자치도 제주시 한북로 176,33.4622483,126.5340959
아라동,남광초등학교 동측 (다리),제주특별자치도 제주시 구남동1길 44,33.4930773,126.5411853
아라동,가령골식당 앞 공영주차장(아라지구),제주특별자치도 제주시 인다8길 38,33.4761402,126.5488464
아라동,까리따스유치원 북측 공영주차장,제주특별자치도 제주시 인다9길 29,33.4755357,126.5484694
아라동,아라주공 북측 공영주차장,제주특별자치도 제주시 인다6길 31,33.4752104,126.5462701
아라동,금천마을 뜨래별 입구,제주특별자치도 제주시 금천길 26,33.4794125,126.5534166
아라동,건우인더스 앞 주차장,제주특별자치도 제주시 인다13길 45-14,33.4715876,126.5505765
아라동,아라초등학교 남측 (제일교회 동측),제주특별자치도 제주시 아란5길 20,33.4749198,126.5436598
아라동,제대병원 서북측 공영주차장,제주특별자치도 제주시 아란11길 9-14,33.4696953,126.5427770
아라동,봉이식육점 앞 공영주차장,제주특별자치도 제주시 아란15길 20,33.4707098,126.5431508
아라동,로얄식품 남측 공영주차장,제주특별자치도 제주시 아란서길 97-2,33.4698836,126.5404907
아라동,매전마을회관 서측 공영주차장,제주특별자치도 제주시 아란서길 79,33.4715105,126.5402205
아라동,매전마을회관 북측 공영주차장,제주특별자치도 제주시 아란1길 49-8,33.4730720,126.5406491
아라동,청수빌 옆 공영주차장,제주특별자치도 제주시 아란1길 15,33.4762597,126.5404361
아라동,원신아파트 북측 공영주차장(진일마트),제주특별자치도 제주시 아란9길 11,33.4723465,126.5441844
아라동,미화아파트 서측 공영주차장,제주특별자치도 제주시 아란12길 20,33.4698867,126.5442070
아라동,화인퍼스트빌 8차 동측,제주특별자치도 제주시 간월동로5길 35,33.4898203,126.5493153
아라동,제대병원 정문 (대한약국 옆),제주특별자치도 제주시 중앙로 606-5,33.4693033,126.5461769
아라동,제대마을,제주특별자치도 제주시 제주대학로4길 10,33.4571681,126.5541043
아라동,한국농어촌공사장비관리소,제주특별자치도 제주시 기자길 47,33.4825850,126.5463775
아라동,웃가시나물 동네 안쪽,제주특별자치도 제주시 사송길 93-15,33.4699931,126.5677300
아라동,제주장애인요양원 옆(첨단),제주특별자치도 제주시 첨단로 202,33.4540986,126.5708905
아라동,신비의 도로 ,제주특별자치도 제주시 아라1동 산 41-5,33.4362674,126.5552225
아라동,제대병원기숙사옆(아라종합약국북측),제주특별자치도 제주시 아라1동 6078-7,33.4689903,126.5457072
아라동,서영원룸 앞,제주특별자치도 제주시 월두4길 11,33.4832903,126.5499599
아라동,중앙고 입구 삼거리,제주특별자치도 제주시 영평동 2009-6,33.4713297,126.5700039
아라동,영주고 정문 앞,제주특별자치도 제주시 첨단동길 92,33.4550859,126.5797547
아라동,오등동 아정펠리즈 서측(오등봉길88),제주특별자치도 제주시 오등봉길 91,33.4732674,126.5228535
아라동,제주어린이집 옆 (GS25시 옆),제주특별자치도 제주시 아봉로 87,33.4777577,126.5533191
아라동,영지학교 뒷편-2019비가림신청,제주특별자치도 제주시 아라2동 1360-15,33.4876425,126.5435078
아라동,플리텍대학 동측 하늘바당원룸 앞,제주특별자치도 제주시 산천단남2길 72,33.4492766,126.5646256
아라동,온누리 주유소 ,제주특별자치도 제주시 중앙로 409-6,33.4866128,126.5422520
아라동,진평연립 북측,제주특별자치도 제주시 오등8길 16,33.4703603,126.5245659
아라동,영평 다정타운 ,제주특별자치도 제주시 영평동 795-3,33.4827342,126.5707385
아라동,연북로 대게식당 옆,제주특별자치도 제주시 아라1동 2486-3,33.4859015,126.5380935
아라동,구산길 여고 서측,제주특별자치도 제주시 아라1동 2612-21,33.4833965,126.5377135
아라동,구산마을회관 서측 농업용수 관정 우측,제주특별자치도 제주시 구산서길 78,33.4815521,126.5354713
아라동,시각장애인복지회관,제주특별자치도 제주시 아봉로 433,33.4710118,126.5812628
아라동,교정아파트,제주특별자치도 제주시 아연로 307-9,33.4677637,126.5212831
아라동,연강병원 앞,제주특별자치도 제주시 죽성서길 6,33.4612171,126.5332439
아라동,제주대학교사거리 서측 앙끄레마을 부근,제주특별자치도 제주시 아라1동 481-9,33.4559146,126.5497257
아라동,정도원룸 옆 농구장,제주특별자치도 제주시 산천단남길 32-3,33.4460632,126.5617045
아라동,관음사,제주특별자치도 제주시 산록북로 690-1,33.4259886,126.5587529
아라동,모자원,제주특별자치도 제주시 사송길 52,33.4734390,126.5648206
아라동,혜주원 뒤,제주특별자치도 제주시 월평동 945,33.4677160,126.5727836
아라동,전원요양원,제주특별자치도 제주시 기자서길 20-16,33.4794434,126.5461810
아라동,제주해양경찰,제주특별자치도 제주시 아라1동 2452-7,33.4867907,126.5402172
아라동,대림빌라 입구 도로변 (간드락),제주특별자치도 제주시 간월동로 52,33.4874321,126.5476807
아라동,온난화대응농업연구소사옥내,제주특별자치도 제주시 오등1길 167-9,33.4686885,126.5204082
오라동,종합경기장입구,제주특별자치도 제주시 서광로2길 33-1,33.4984234,126.5140180
오라동,주민센터동쪽,제주특별자치도 제주시 오라2동 1191-3,33.4948923,126.5114440
오라동,푸주옥 옆,제주특별자치도 제주시 오라로 140,33.4942097,126.5177040
오라동,하늘그린빌라앞,제주특별자치도 제주시 사평4길 26,33.4908953,126.5126563
오라동,삼도주택 앞,제주특별자치도 제주시 서사로25길 18,33.4967651,126.5205092
오라동,실내수영장동쪽,제주특별자치도 제주시 서사로24길 24,33.4984920,126.5176015
오라동,공설마을회관동쪽,제주특별자치도 제주시 공설로11길 1,33.4979363,126.5191887
오라동,공설마을회관앞,제주특별자치도 제주시 공설로5길 4,33.4979566,126.5172485
오라동,경호상사앞,제주특별자치도 제주시 동성길 41,33.4965518,126.5097398
오라동,전파사관사앞,제주특별자치도 제주시 월구길 36,33.4988645,126.5060390
오라동,오라3동경로당서쪽,제주특별자치도 제주시 월구길 12,33.4987228,126.5037870
오라동,올리브나무어린이집동쪽,제주특별자치도 제주시 월구1길 31-31,33.4964153,126.5051672
오라동,한라도서관구내식당뒤편,제주특별자치도 제주시 오남로 221,33.4762657,126.5161506
오라동,공구이마트 입구,제주특별자치도 제주시 오라2동 2179-1,33.4924998,126.5108138
오라동,사평마을회관앞,제주특별자치도 제주시 사평4길 33,33.4902421,126.5126800
오라동,혜성슈퍼 옆,제주특별자치도 제주시 연사2길 2,33.4886307,126.5139548
오라동,오라초 후문,제주특별자치도 제주시 사평6길 29,33.4902202,126.5141926
오라동,웰빙파크빌북쪽,제주특별자치도 제주시 연사길 100,33.4878543,126.5089319
오라동,정실마을회관앞,제주특별자치도 제주시 정실4길 11,33.4687187,126.5085387
오라동,월정사주차창동쪽,제주특별자치도 제주시 오라2동 659-12,33.4664437,126.5110086
오라동,소울디자인맞은편,제주특별자치도 제주시 오남로6길 7,33.4918757,126.5172987
오라동,신동아문구 동측 하천변,제주특별자치도 제주시 오남로6길 6,33.4919815,126.5170226
오라동,징겸다리어린이집앞 ,제주특별자치도 제주시 월구1길 21,33.4971102,126.5030488
오라동,세월하이츠빌남쪽주차장,제주특별자치도 제주시 사평4길 44,33.4895068,126.5120922
오라동,예스탑㈜북쪽,제주특별자치도 제주시 정실동길 15,33.4657412,126.5143126
오라동,탐라자동차학원입구,제주특별자치도 제주시 오라2동 1986-13,33.4888412,126.5107581
오라동,탐라자동차학원입구,제주특별자치도 제주시 오라2동 1972-3,33.4878758,126.5087814
오라동,블루홀스관광 입구 옆,제주특별자치도 제주시 오라3동 2101-11,33.4909546,126.5067679
오라동,제주발전연구원주차장,제주특별자치도 제주시 아연로 253,33.4677095,126.5145845
오라동,동성마을회관동쪽,제주특별자치도 제주시 동성길 13,33.4988752,126.5105921
오라동,자연나라 앞,제주특별자치도 제주시 오라2동 335-45,33.4400750,126.5128339
오라동,연미마을동쪽,제주특별자치도 제주시 연사길 142,33.4868096,126.5053000
오라동,거북이주유소 서남쪽,제주특별자치도 제주시 서광로 52-7,33.4983391,126.5024733
오라동,조광페인트 북쪽,제주특별자치도 제주시 동성길 76-3,33.4936916,126.5079612
오라동,제주춘강의원서측,제주특별자치도 제주시 월구1길 70,33.4939090,126.5008873
오라동,중앙오름편션입구,제주특별자치도 제주시 연오로 47-5,33.4889898,126.5022336
오라동,오라주유소맞은편,제주특별자치도 제주시 연삼로 185-1,33.4929241,126.5125030
오라동,제주보건소서쪽,제주특별자치도 제주시 오남로 46-2,33.4912843,126.5190799
오라동,제주아트센터구내,제주특별자치도 제주시 오남로 231,33.4750610,126.5155220
오라동,인효원 입구,제주특별자치도 제주시 오라남로 46-80,33.4539618,126.5092516
오라동,제광원 구내,제주특별자치도 제주시 오라남로 57-10,33.4554346,126.5136856
오라동,나이스빌라앞,제주특별자치도 제주시 연오로 173,33.4778496,126.5003859
오라동,한라기업사 동쪽,제주특별자치도 제주시 정실4길 63-1,33.4675725,126.5035726
오라동,정실다온가입구,제주특별자치도 제주시 아연로 113-8,33.4737313,126.5045562
연동,마리나호텔뒤,제주특별자치도 제주시 신대로 45,33.4932304,126.4972113
연동,한흥주택앞,제주특별자치도 제주시 귀아랑1길 25,33.4924441,126.5004111
연동,풀무원동측,제주특별자치도 제주시 연동 320-12,33.4928830,126.5011670
연동,KT신제주점뒤,제주특별자치도 제주시 문연로 27,33.4900952,126.5007081
연동,도교육청뒤,제주특별자치도 제주시 문연로 5,33.4904510,126.4979130
연동,도청2청사후문앞,제주특별자치도 제주시 문연로 30,33.4888624,126.5005064
연동,도청2청사후문앞,제주특별자치도 제주시 문연로 6,33.4889944,126.4982702
연동,귀아랑경로당 맞은편,제주특별자치도 제주시 신대로13길 37,33.4879123,126.5006655
연동,기업은행연수원,제주특별자치도 제주시 신대로13길 38-3,33.4871394,126.5005889
연동,웰컴센터내,제주특별자치도 제주시 선덕로 23,33.4862394,126.4992442
연동,구보건환경연구원앞,제주특별자치도 제주시 선덕로3길 5,33.4863395,126.4983252
연동,제스코마트뒤,제주특별자치도 제주시 신대로 109,33.4869596,126.4971259
연동,ADT캡스 맞은편,제주특별자치도 제주시 선덕로8길 3,33.4850198,126.5011649
연동,설문대서남측,제주특별자치도 제주시 선덕로6길 19,33.4838806,126.4998006
연동,수구레 해장국 맞은편,제주특별자치도 제주시 비월길 7,33.4849773,126.4973935
